event_index,cp_id,trackster_id,sim_to_reco_score,reco_to_sim_score,cp_energy,trackster_energy,cp_avg_eta,cp_separation,energy_diff_ratio
1946,0,0,1.0,1.0,5.757949007675052,45.08943767286837,2.6474407,106.01566,6.830815731915385
1946,1,0,0.17517332108641426,0.055440062942138386,58.97568312007934,45.08943767286837,1.7824186,106.01566,-0.2354571361036621
1947,0,0,0.26206911438170466,0.03705016660604442,166.88344039209187,134.7777681844309,1.7100085,23.775846,-0.19238381071380625
1947,0,1,0.8955904286020683,0.8870427527696749,166.88344039209187,97.08068674989045,1.7100085,23.775846,-0.41827249892619767
1947,1,0,0.8783779485076648,0.7205332182428776,129.33950420096517,134.7777681844309,1.9001273,23.775846,0.042046426705145426
1947,1,1,0.2188204164036552,0.062206319178577094,129.33950420096517,97.08068674989045,1.9001273,23.775846,-0.24941194610543432
1948,0,0,1.0,1.0,161.99443001300097,20.516023490577936,2.0262077,50.806362,-0.8733535252481742
1948,0,1,0.14969807244775535,0.0627225867881066,161.99443001300097,121.42377098277211,2.0262077,50.806362,-0.2504447778048469
1948,0,2,1.0,1.0,161.99443001300097,2.2745108380913734,2.0262077,50.806362,-0.9859593268860612
1948,1,0,1.0,0.32652014391805434,47.86969835869968,20.516023490577936,2.476143,50.806362,-0.5714194115691681
1948,1,1,0.999999967376536,1.0,47.86969835869968,121.42377098277211,2.476143,50.806362,1.5365476521893513
1948,1,2,1.0,0.9072283867350122,47.86969835869968,2.2745108380913734,2.476143,50.806362,-0.9524853735018781
1949,0,0,1.0,1.0,156.5326181165874,65.1365843359381,2.5801303,114.70117,-0.5838785224468451
1949,0,1,1.0,0.9776051768763231,156.5326181165874,1.7626847811043262,2.5801303,114.70117,-0.988739185466179
1949,0,2,1.0,0.2848752097698151,156.5326181165874,72.98536451347172,2.5801303,114.70117,-0.5337370230458208
1949,1,0,0.49265533115053134,0.1622284422182586,109.06556949578226,65.1365843359381,1.8591106,114.70117,-0.40277592060382506
1949,1,1,1.0,1.0,109.06556949578226,1.7626847811043262,1.8591106,114.70117,-0.9838383021401407
1949,1,2,1.0,1.0,109.06556949578226,72.98536451347172,1.8591106,114.70117,-0.3308120532365241
1950,0,0,1.0,1.0,83.77821618877351,19.60536167025566,2.8028593,58.50961,-0.7659849712474204
1950,0,1,0.21594721662899735,0.10012703702102226,83.77821618877351,57.268395425751805,2.8028593,58.50961,-0.31642856543147657
1950,0,2,1.0,0.9310812591699856,83.77821618877351,2.9384773671627045,2.8028593,58.50961,-0.9649255200117705
1950,1,0,0.10717537006750648,0.06051441774936598,26.00169502571225,19.60536167025566,2.8110652,58.50961,-0.24599678402240543
1950,1,1,1.0,1.0,26.00169502571225,57.268395425751805,2.8110652,58.50961,1.2024870059094572
1950,1,2,1.0,1.0,26.00169502571225,2.9384773671627045,2.8110652,58.50961,-0.8869890072836815
1951,0,0,1.0,1.0,140.59867364447564,93.34447796177119,2.054319,65.43826,-0.336092755769472
1951,0,1,0.6038335384027439,0.19093305057077023,140.59867364447564,79.16283664852381,2.054319,65.43826,-0.43695886599400896
1951,0,2,1.0,0.9043596670406406,140.59867364447564,6.892390437424183,2.054319,65.43826,-0.950978268437634
1951,0,3,1.0,0.8025215744206627,140.59867364447564,14.645364537835121,2.054319,65.43826,-0.8958356849448803
1951,0,4,1.0,0.9825459991496833,140.59867364447564,1.232405960559845,2.054319,65.43826,-0.9912345833099666
1951,1,0,0.31963917433161476,0.12096303936863033,143.12190658506006,93.34447796177119,1.8054795,65.43826,-0.34779741138862763
1951,1,1,1.0,1.0,143.12190658506006,79.16283664852381,1.8054795,65.43826,-0.4468852565104991
1951,1,2,1.0,1.0,143.12190658506006,6.892390437424183,1.8054795,65.43826,-0.9518425194166352
1951,1,3,1.0,1.0,143.12190658506006,14.645364537835121,1.8054795,65.43826,-0.8976720972541608
1951,1,4,1.0,1.0,143.12190658506006,1.232405960559845,1.8054795,65.43826,-0.9913891172220557
1952,0,0,0.10180106713216294,0.05692684701495196,34.1848182734102,26.02854363899678,2.05087,82.75487,-0.23859347647191015
1952,0,1,1.0,1.0,34.1848182734102,6.567564398050308,2.05087,82.75487,-0.8078806695556219
1952,0,2,1.0,1.0,34.1848182734102,2.214013993740082,2.05087,82.75487,-0.9352339984366044
1952,1,0,1.0,1.0,35.98936436790973,26.02854363899678,2.8896146,82.75487,-0.276771232386494
1952,1,1,1.0,0.668328719869331,35.98936436790973,6.567564398050308,2.8896146,82.75487,-0.8175137429238305
1952,1,2,1.0,0.8807474068351266,35.98936436790973,2.214013993740082,2.8896146,82.75487,-0.938481436595912
1953,0,0,0.9961062128592734,0.2176490401474448,104.87003614194691,55.94515505712479,2.176114,75.43274,-0.4665286947989587
1953,0,1,0.047201295996269516,0.7924166994980016,104.87003614194691,126.88818861031905,2.176114,75.43274,0.20995656412828398
